,Feature,Functional description
1,I/O ports,". I/O ports for the 100-pin LQFP - I/O pins : 75 - Input pins : 1 - Pull-up resistors : 76 - N-ch open-drain outputs : 75 - 5-V tolerance : 14 . I/O ports for the 64-pin LQFP - I/O pins : 41 - Input pins : 1 - Pull-up resistors : 42 - N-ch open-drain outputs : 41 - 5-V tolerance : 9 . I/O ports for the 48-pin QFN - I/O pins : 27 - Input pins : 1 - Pull-up resistors : 28 - N-ch open-drain outputs : 27 - 5-V tolerance : 4
:selected: :unselected: :unselected: :unselected: :selected: :unselected: :selected: :unselected: :unselected: :unselected: :unselected:"
